%frequency	 %AdV2015	 %AdV2017	 %AdV2019
   4.6761665e+03   2.8412669e-22   4.7085370e-23   1.2204531e-22
   4.6869497e+03   2.8478142e-22   4.7196298e-23   1.2233841e-22
   4.6977579e+03   2.8543767e-22   4.7307478e-23   1.2263217e-22
   4.7085910e+03   2.8609542e-22   4.7418910e-23   1.2292657e-22
   4.7194490e+03   2.8675469e-22   4.7530594e-23   1.2322164e-22
   4.7303321e+03   2.8741548e-22   4.7642532e-23   1.2351736e-22
   4.7412403e+03   2.8807780e-22   4.7754724e-23   1.2381374e-22
   4.7521736e+03   2.8874164e-22   4.7867171e-23   1.2411077e-22
   4.7631321e+03   2.8940702e-22   4.7979872e-23   1.2440847e-22
   4.7741160e+03   2.9007392e-22   4.8092830e-23   1.2470683e-22
   4.7851251e+03   2.9074237e-22   4.8206066e-23   1.2500587e-22
   4.7961597e+03   2.9141236e-22   4.8319514e-23   1.2530555e-22
   4.8072196e+03   2.9208389e-22   4.8433241e-23   1.2560591e-22
   4.8183051e+03   2.9275697e-22   4.8547227e-23   1.2590693e-22
   4.8294162e+03   2.9343161e-22   4.8661471e-23   1.2620863e-22
   4.8405528e+03   2.9410779e-22   4.8775975e-23   1.2651100e-22
   4.8517152e+03   2.9478554e-22   4.8890739e-23   1.2681404e-22
   4.8629033e+03   2.9546486e-22   4.9005763e-23   1.2711776e-22
   4.8741172e+03   2.9614573e-22   4.9121048e-23   1.2742216e-22
   4.8853569e+03   2.9682818e-22   4.9236595e-23   1.2772723e-22
   4.8966226e+03   2.9751220e-22   4.9352404e-23   1.2803298e-22
   4.9079142e+03   2.9819780e-22   4.9468475e-23   1.2833942e-22
   4.9192319e+03   2.9888499e-22   4.9584811e-23   1.2864654e-22
   4.9305757e+03   2.9957375e-22   4.9701410e-23   1.2895434e-22
   4.9419457e+03   3.0026411e-22   4.9818274e-23   1.2926283e-22
   4.9533418e+03   3.0095605e-22   4.9935404e-23   1.2957201e-22
   4.9647643e+03   3.0164959e-22   5.0052799e-23   1.2988187e-22
   4.9762131e+03   3.0234473e-22   5.0170461e-23   1.3019243e-22
   4.9876882e+03   3.0304148e-22   5.0288391e-23   1.3050368e-22
   4.9991899e+03   3.0373983e-22   5.0406587e-23   1.3081563e-22
   5.0107181e+03   3.0443979e-22   5.0525053e-23   1.3112827e-22
   5.0222728e+03   3.0514137e-22   5.0643787e-23   1.3144161e-22
   5.0338542e+03   3.0584456e-22   5.0762791e-23   1.3175565e-22
   5.0454623e+03   3.0654937e-22   5.0882066e-23   1.3207039e-22
   5.0570972e+03   3.0725581e-22   5.1001611e-23   1.3238583e-22
   5.0687589e+03   3.0796388e-22   5.1121427e-23   1.3270198e-22
   5.0804475e+03   3.0867359e-22   5.1241516e-23   1.3301883e-22
   5.0921630e+03   3.0938493e-22   5.1361878e-23   1.3333639e-22
   5.1039056e+03   3.1009791e-22   5.1482513e-23   1.3365467e-22
   5.1156753e+03   3.1081253e-22   5.1603423e-23   1.3397365e-22
   5.1274720e+03   3.1152880e-22   5.1724612e-23   1.3429335e-22
   5.1392960e+03   3.1224672e-22   5.1846067e-23   1.3461375e-22
   5.1511473e+03   3.1296630e-22   5.1967801e-23   1.3493488e-22
   5.1630259e+03   3.1368754e-22   5.2089813e-23   1.3525672e-22
   5.1749319e+03   3.1441044e-22   5.2212102e-23   1.3557929e-22
   5.1868653e+03   3.1513501e-22   5.2334669e-23   1.3590257e-22
   5.1988262e+03   3.1586125e-22   5.2457514e-23   1.3622658e-22
   5.2108148e+03   3.1658917e-22   5.2580639e-23   1.3655131e-22
   5.2228309e+03   3.1731876e-22   5.2704043e-23   1.3687677e-22
   5.2348748e+03   3.1805004e-22   5.2827728e-23   1.3720296e-22
   5.2469465e+03   3.1878300e-22   5.2951694e-23   1.3752987e-22
   5.2590460e+03   3.1951765e-22   5.3075942e-23   1.3785752e-22
   5.2711734e+03   3.2025400e-22   5.3200473e-23   1.3818590e-22
   5.2833288e+03   3.2099204e-22   5.3325286e-23   1.3851502e-22
   5.2955122e+03   3.2173179e-22   5.3450383e-23   1.3884487e-22
   5.3077236e+03   3.2247324e-22   5.3575765e-23   1.3917546e-22
   5.3199633e+03   3.2321640e-22   5.3701432e-23   1.3950679e-22
   5.3322312e+03   3.2396128e-22   5.3827384e-23   1.3983887e-22
   5.3445273e+03   3.2470787e-22   5.3953623e-23   1.4017169e-22
   5.3568519e+03   3.2545619e-22   5.4080149e-23   1.4050525e-22
   5.3692048e+03   3.2620623e-22   5.4206962e-23   1.4083956e-22
   5.3815862e+03   3.2695800e-22   5.4334064e-23   1.4117462e-22
   5.3939962e+03   3.2771151e-22   5.4461455e-23   1.4151043e-22
   5.4064348e+03   3.2846675e-22   5.4589136e-23   1.4184699e-22
   5.4189021e+03   3.2922373e-22   5.4717107e-23   1.4218431e-22
   5.4313981e+03   3.2998246e-22   5.4845370e-23   1.4252238e-22
   5.4439230e+03   3.3074294e-22   5.4973924e-23   1.4286121e-22
   5.4564767e+03   3.3150518e-22   5.5102770e-23   1.4320080e-22
   5.4690594e+03   3.3226917e-22   5.5231911e-23   1.4354115e-22
   5.4816711e+03   3.3303492e-22   5.5361345e-23   1.4388227e-22
   5.4943118e+03   3.3380244e-22   5.5491071e-23   1.4422415e-22
   5.5069818e+03   3.3457173e-22   5.5621094e-23   1.4456680e-22
   5.5196809e+03   3.3534279e-22   5.5751413e-23   1.4491021e-22
   5.5324093e+03   3.3611563e-22   5.5882028e-23   1.4525440e-22
   5.5451671e+03   3.3689025e-22   5.6012940e-23   1.4559936e-22
   5.5579543e+03   3.3766666e-22   5.6144151e-23   1.4594509e-22
   5.5707710e+03   3.3844486e-22   5.6275660e-23   1.4629160e-22
   5.5836172e+03   3.3922486e-22   5.6407468e-23   1.4663888e-22
   5.5964931e+03   3.4000665e-22   5.6539577e-23   1.4698695e-22
   5.6093986e+03   3.4079025e-22   5.6671986e-23   1.4733579e-22
   5.6223340e+03   3.4157565e-22   5.6804696e-23   1.4768542e-22
   5.6352991e+03   3.4236286e-22   5.6937708e-23   1.4803584e-22
   5.6482942e+03   3.4315189e-22   5.7071024e-23   1.4838704e-22
   5.6613192e+03   3.4394274e-22   5.7204642e-23   1.4873903e-22
   5.6743742e+03   3.4473541e-22   5.7338565e-23   1.4909182e-22
   5.6874594e+03   3.4552992e-22   5.7472793e-23   1.4944539e-22
   5.7005747e+03   3.4632625e-22   5.7607326e-23   1.4979976e-22
   5.7137202e+03   3.4712442e-22   5.7742166e-23   1.5015492e-22
   5.7268961e+03   3.4792443e-22   5.7877313e-23   1.5051089e-22
   5.7401024e+03   3.4872628e-22   5.8012767e-23   1.5086765e-22
   5.7533391e+03   3.4952999e-22   5.8148530e-23   1.5122521e-22
   5.7666064e+03   3.5033555e-22   5.8284602e-23   1.5158358e-22
   5.7799042e+03   3.5114296e-22   5.8420984e-23   1.5194276e-22
   5.7932327e+03   3.5195224e-22   5.8557677e-23   1.5230274e-22
   5.8065919e+03   3.5276338e-22   5.8694680e-23   1.5266353e-22
   5.8199820e+03   3.5357640e-22   5.8831996e-23   1.5302513e-22
   5.8334029e+03   3.5439128e-22   5.8969625e-23   1.5338755e-22
   5.8468548e+03   3.5520805e-22   5.9107569e-23   1.5375078e-22
   5.8603377e+03   3.5602670e-22   5.9245824e-23   1.5411483e-22
   5.8738517e+03   3.5684724e-22   5.9384395e-23   1.5447970e-22
   5.8873968e+03   3.5766968e-22   5.9523282e-23   1.5484538e-22
   5.9009732e+03   3.5849400e-22   5.9662485e-23   1.5521189e-22
   5.9145809e+03   3.5932023e-22   5.9802006e-23   1.5557923e-22
   5.9282199e+03   3.6014837e-22   5.9941844e-23   1.5594739e-22
   5.9418905e+03   3.6097841e-22   6.0082001e-23   1.5631638e-22
   5.9555925e+03   3.6181037e-22   6.0222478e-23   1.5668621e-22
   5.9693262e+03   3.6264425e-22   6.0363274e-23   1.5705686e-22
   5.9830915e+03   3.6348005e-22   6.0504392e-23   1.5742835e-22
   5.9968885e+03   3.6431778e-22   6.0645830e-23   1.5780068e-22
   6.0107174e+03   3.6515744e-22   6.0787592e-23   1.5817384e-22
   6.0245781e+03   3.6599903e-22   6.0929676e-23   1.5854785e-22
   6.0384709e+03   3.6684257e-22   6.1072084e-23   1.5892269e-22
   6.0523956e+03   3.6768805e-22   6.1214817e-23   1.5929838e-22
   6.0663525e+03   3.6853548e-22   6.1357875e-23   1.5967492e-22
   6.0803416e+03   3.6938487e-22   6.1501260e-23   1.6005231e-22
   6.0943629e+03   3.7023621e-22   6.1644971e-23   1.6043055e-22
   6.1084165e+03   3.7108952e-22   6.1789009e-23   1.6080963e-22
   6.1225026e+03   3.7194479e-22   6.1933376e-23   1.6118958e-22
   6.1366211e+03   3.7280204e-22   6.2078073e-23   1.6157038e-22
   6.1507722e+03   3.7366127e-22   6.2223099e-23   1.6195204e-22
   6.1649559e+03   3.7452247e-22   6.2368456e-23   1.6233456e-22
   6.1791724e+03   3.7538567e-22   6.2514144e-23   1.6271794e-22
   6.1934216e+03   3.7625085e-22   6.2660164e-23   1.6310218e-22
   6.2077037e+03   3.7711803e-22   6.2806518e-23   1.6348729e-22
   6.2220187e+03   3.7798720e-22   6.2953205e-23   1.6387328e-22
   6.2363667e+03   3.7885839e-22   6.3100226e-23   1.6426013e-22
   6.2507478e+03   3.7973158e-22   6.3247583e-23   1.6464785e-22
   6.2651621e+03   3.8060685e-22   6.3395696e-23   1.6503661e-22
   6.2796096e+03   3.8148400e-22   6.3543306e-23   1.6542592e-22
   6.2940904e+03   3.8236325e-22   6.3691674e-23   1.6581628e-22
   6.3086046e+03   3.8324452e-22   6.3840380e-23   1.6620751e-22
   6.3231523e+03   3.8412783e-22   6.3989425e-23   1.6659963e-22
   6.3377336e+03   3.8501317e-22   6.4138810e-23   1.6699263e-22
   6.3523484e+03   3.8590056e-22   6.4288536e-23   1.6738652e-22
   6.3669970e+03   3.8678999e-22   6.4438603e-23   1.6778130e-22
   6.3816793e+03   3.8768147e-22   6.4589013e-23   1.6817697e-22
   6.3963955e+03   3.8857501e-22   6.4739766e-23   1.6857354e-22
   6.4111457e+03   3.8947061e-22   6.4890863e-23   1.6897100e-22
   6.4259298e+03   3.9036827e-22   6.5042305e-23   1.6936935e-22
   6.4407481e+03   3.9126800e-22   6.5194092e-23   1.6976861e-22
   6.4556005e+03   3.9216981e-22   6.5346226e-23   1.7016877e-22
   6.4704871e+03   3.9307370e-22   6.5498707e-23   1.7056983e-22
   6.4854081e+03   3.9397967e-22   6.5651536e-23   1.7097180e-22
   6.5003635e+03   3.9488773e-22   6.5804713e-23   1.7137467e-22
   6.5153534e+03   3.9579789e-22   6.5958240e-23   1.7177846e-22
   6.5303779e+03   3.9671014e-22   6.6112118e-23   1.7218316e-22
   6.5454370e+03   3.9762450e-22   6.6266347e-23   1.7258877e-22
   6.5605308e+03   3.9854097e-22   6.6420928e-23   1.7299530e-22
   6.5756594e+03   3.9945955e-22   6.6575861e-23   1.7340275e-22
   6.5908230e+03   4.0038025e-22   6.6731149e-23   1.7381112e-22
   6.6060215e+03   4.0130307e-22   6.6886790e-23   1.7422041e-22
   6.6212550e+03   4.0222802e-22   6.7042788e-23   1.7463063e-22
   6.6365237e+03   4.0315510e-22   6.7199141e-23   1.7504178e-22
   6.6518275e+03   4.0408432e-22   6.7355851e-23   1.7545385e-22
   6.6671667e+03   4.0501569e-22   6.7512919e-23   1.7586686e-22
   6.6825412e+03   4.0594920e-22   6.7670346e-23   1.7628080e-22
   6.6979512e+03   4.0688486e-22   6.7828132e-23   1.7669568e-22
   6.7133968e+03   4.0782268e-22   6.7986278e-23   1.7711149e-22
   6.7288779e+03   4.0876267e-22   6.8144785e-23   1.7752825e-22
   6.7443947e+03   4.0970482e-22   6.8303655e-23   1.7794595e-22
   6.7599474e+03   4.1064915e-22   6.8462887e-23   1.7836459e-22
   6.7755359e+03   4.1159565e-22   6.8622483e-23   1.7878418e-22
   6.7911603e+03   4.1254433e-22   6.8782443e-23   1.7920472e-22
   6.8068208e+03   4.1349521e-22   6.8942769e-23   1.7962621e-22
   6.8225173e+03   4.1444827e-22   6.9103461e-23   1.8004866e-22
   6.8382501e+03   4.1540354e-22   6.9264520e-23   1.8047206e-22
   6.8540192e+03   4.1636100e-22   6.9425946e-23   1.8089642e-22
   6.8698246e+03   4.1732068e-22   6.9587742e-23   1.8132174e-22
   6.8856665e+03   4.1828256e-22   6.9749907e-23   1.8174803e-22
   6.9015449e+03   4.1924667e-22   6.9912443e-23   1.8217528e-22
   6.9174599e+03   4.2021300e-22   7.0075349e-23   1.8260349e-22
   6.9334116e+03   4.2118156e-22   7.0238628e-23   1.8303268e-22
   6.9494001e+03   4.2215235e-22   7.0402280e-23   1.8346284e-22
   6.9654255e+03   4.2312538e-22   7.0566306e-23   1.8389397e-22
   6.9814878e+03   4.2410065e-22   7.0730707e-23   1.8432608e-22
   6.9975872e+03   4.2507817e-22   7.0895483e-23   1.8475917e-22
   7.0137236e+03   4.2605795e-22   7.1060636e-23   1.8519324e-22
   7.0298973e+03   4.2703999e-22   7.1226167e-23   1.8562829e-22
   7.0461083e+03   4.2802429e-22   7.1392075e-23   1.8606432e-22
   7.0623567e+03   4.2901086e-22   7.1558363e-23   1.8650135e-22
   7.0786426e+03   4.2999970e-22   7.1725030e-23   1.8693937e-22
   7.0949660e+03   4.3099083e-22   7.1892079e-23   1.8737837e-22
   7.1113270e+03   4.3198424e-22   7.2059509e-23   1.8781838e-22
   7.1277258e+03   4.3297994e-22   7.2227322e-23   1.8825938e-22
   7.1441624e+03   4.3397794e-22   7.2395519e-23   1.8870138e-22
   7.1606369e+03   4.3497824e-22   7.2564100e-23   1.8914438e-22
   7.1771494e+03   4.3598085e-22   7.2733066e-23   1.8958839e-22
   7.1936999e+03   4.3698577e-22   7.2902419e-23   1.9003340e-22
   7.2102886e+03   4.3799300e-22   7.3072158e-23   1.9047942e-22
   7.2269156e+03   4.3900256e-22   7.3242286e-23   1.9092646e-22
   7.2435809e+03   4.4001445e-22   7.3412803e-23   1.9137450e-22
   7.2602847e+03   4.4102867e-22   7.3583709e-23   1.9182357e-22
   7.2770270e+03   4.4204523e-22   7.3755006e-23   1.9227365e-22
   7.2938079e+03   4.4306413e-22   7.3926695e-23   1.9272475e-22
   7.3106274e+03   4.4408539e-22   7.4098777e-23   1.9317687e-22
   7.3274858e+03   4.4510899e-22   7.4271251e-23   1.9363003e-22
   7.3443830e+03   4.4613496e-22   7.4444121e-23   1.9408420e-22
   7.3613192e+03   4.4716330e-22   7.4617385e-23   1.9453941e-22
   7.3782945e+03   4.4819400e-22   7.4791046e-23   1.9499566e-22
   7.3953089e+03   4.4922709e-22   7.4965104e-23   1.9545293e-22
   7.4123625e+03   4.5026255e-22   7.5139560e-23   1.9591125e-22
   7.4294555e+03   4.5130040e-22   7.5314414e-23   1.9637061e-22
   7.4465879e+03   4.5234065e-22   7.5489669e-23   1.9683100e-22
   7.4637598e+03   4.5338330e-22   7.5665325e-23   1.9729245e-22
   7.4809713e+03   4.5442835e-22   7.5841382e-23   1.9775494e-22
   7.4982224e+03   4.5547581e-22   7.6017842e-23   1.9821848e-22
   7.5155134e+03   4.5652568e-22   7.6194706e-23   1.9868307e-22
   7.5328442e+03   4.5757798e-22   7.6371974e-23   1.9914872e-22
   7.5502150e+03   4.5863270e-22   7.6549647e-23   1.9961542e-22
   7.5676259e+03   4.5968986e-22   7.6727727e-23   2.0008318e-22
   7.5850769e+03   4.6074945e-22   7.6906215e-23   2.0055201e-22
   7.6025681e+03   4.6181148e-22   7.7085111e-23   2.0102190e-22
   7.6200997e+03   4.6287597e-22   7.7264416e-23   2.0149286e-22
   7.6376717e+03   4.6394291e-22   7.7444131e-23   2.0196489e-22
   7.6552842e+03   4.6501231e-22   7.7624257e-23   2.0243799e-22
   7.6729374e+03   4.6608418e-22   7.7804796e-23   2.0291216e-22
   7.6906312e+03   4.6715852e-22   7.7985748e-23   2.0338741e-22
   7.7083659e+03   4.6823533e-22   7.8167113e-23   2.0386375e-22
   7.7261414e+03   4.6931463e-22   7.8348894e-23   2.0434116e-22
   7.7439580e+03   4.7039642e-22   7.8531091e-23   2.0481966e-22
   7.7618156e+03   4.7148070e-22   7.8713704e-23   2.0529924e-22
   7.7797144e+03   4.7256749e-22   7.8896735e-23   2.0577992e-22
   7.7976545e+03   4.7365678e-22   7.9080186e-23   2.0626169e-22
   7.8156359e+03   4.7474858e-22   7.9264056e-23   2.0674455e-22
   7.8336589e+03   4.7584290e-22   7.9448347e-23   2.0722851e-22
   7.8517233e+03   4.7693974e-22   7.9633060e-23   2.0771357e-22
   7.8698295e+03   4.7803911e-22   7.9818195e-23   2.0819973e-22
   7.8879774e+03   4.7914102e-22   8.0003754e-23   2.0868700e-22
   7.9061671e+03   4.8024547e-22   8.0189738e-23   2.0917538e-22
   7.9243988e+03   4.8135246e-22   8.0376148e-23   2.0966486e-22
   7.9426725e+03   4.8246201e-22   8.0562984e-23   2.1015546e-22
   7.9609884e+03   4.8357411e-22   8.0750248e-23   2.1064718e-22
   7.9793465e+03   4.8468879e-22   8.0937941e-23   2.1114001e-22
   7.9977469e+03   4.8580603e-22   8.1126063e-23   2.1163396e-22
   8.0161898e+03   4.8692585e-22   8.1314616e-23   2.1212904e-22
   8.0346752e+03   4.8804825e-22   8.1503601e-23   2.1262524e-22
   8.0532032e+03   4.8917326e-22   8.1693151e-23   2.1312263e-22
   8.0717739e+03   4.9030082e-22   8.1882869e-23   2.1362104e-22
   8.0903875e+03   4.9143100e-22   8.2073155e-23   2.1412064e-22
   8.1090440e+03   4.9256379e-22   8.2263876e-23   2.1462137e-22
   8.1277435e+03   4.9369919e-22   8.2455034e-23   2.1512324e-22
   8.1464861e+03   4.9483721e-22   8.2646630e-23   2.1562626e-22
   8.1652720e+03   4.9597786e-22   8.2838665e-23   2.1613041e-22
   8.1841012e+03   4.9712113e-22   8.3031139e-23   2.1663572e-22
   8.2029738e+03   4.9826704e-22   8.3224054e-23   2.1714218e-22
   8.2218899e+03   4.9941560e-22   8.3417411e-23   2.1764978e-22
   8.2408496e+03   5.0056680e-22   8.3611210e-23   2.1815855e-22
   8.2598531e+03   5.0172066e-22   8.3805454e-23   2.1866847e-22
   8.2789004e+03   5.0287717e-22   8.4000142e-23   2.1917955e-22
   8.2979916e+03   5.0403636e-22   8.4195276e-23   2.1969180e-22
   8.3171268e+03   5.0519822e-22   8.4390857e-23   2.2020521e-22
   8.3363062e+03   5.0636275e-22   8.4586886e-23   2.2071979e-22
   8.3555298e+03   5.0752998e-22   8.4783364e-23   2.2123554e-22
   8.3747977e+03   5.0869989e-22   8.4980292e-23   2.2175247e-22
   8.3941100e+03   5.0987250e-22   8.5177672e-23   2.2227057e-22
   8.4134669e+03   5.1104782e-22   8.5375503e-23   2.2278985e-22
   8.4328684e+03   5.1222584e-22   8.5573787e-23   2.2331032e-22
   8.4523147e+03   5.1340659e-22   8.5772526e-23   2.2383197e-22
   8.4718058e+03   5.1459005e-22   8.5971720e-23   2.2435481e-22
   8.4913419e+03   5.1577625e-22   8.6171370e-23   2.2487884e-22
   8.5109230e+03   5.1696518e-22   8.6371478e-23   2.2540406e-22
   8.5305492e+03   5.1815685e-22   8.6572044e-23   2.2593048e-22
   8.5502207e+03   5.1935127e-22   8.6773070e-23   2.2645810e-22
   8.5699376e+03   5.2054845e-22   8.6974556e-23   2.2698692e-22
   8.5896999e+03   5.2174838e-22   8.7176504e-23   2.2751694e-22
   8.6095078e+03   5.2295109e-22   8.7378915e-23   2.2804818e-22
   8.6293614e+03   5.2415656e-22   8.7581789e-23   2.2858062e-22
   8.6492608e+03   5.2536482e-22   8.7785128e-23   2.2911428e-22
   8.6692061e+03   5.2657586e-22   8.7988933e-23   2.2964915e-22
   8.6891973e+03   5.2778969e-22   8.8193206e-23   2.3018524e-22
   8.7092347e+03   5.2900633e-22   8.8397946e-23   2.3072255e-22
   8.7293182e+03   5.3022577e-22   8.8603156e-23   2.3126109e-22
   8.7494481e+03   5.3144802e-22   8.8808835e-23   2.3180085e-22
   8.7696244e+03   5.3267309e-22   8.9014987e-23   2.3234185e-22
   8.7898472e+03   5.3390098e-22   8.9221610e-23   2.3288408e-22
   8.8101167e+03   5.3513171e-22   8.9428707e-23   2.3342754e-22
   8.8304329e+03   5.3636528e-22   8.9636279e-23   2.3397224e-22
   8.8507959e+03   5.3760169e-22   8.9844327e-23   2.3451819e-22
   8.8712059e+03   5.3884095e-22   9.0052852e-23   2.3506538e-22
   8.8916630e+03   5.4008307e-22   9.0261854e-23   2.3561381e-22
   8.9121672e+03   5.4132805e-22   9.0471335e-23   2.3616350e-22
   8.9327188e+03   5.4257590e-22   9.0681297e-23   2.3671444e-22
   8.9533177e+03   5.4382663e-22   9.0891740e-23   2.3726664e-22
   8.9739641e+03   5.4508025e-22   9.1102665e-23   2.3782009e-22
   8.9946581e+03   5.4633676e-22   9.1314074e-23   2.3837481e-22
   9.0153999e+03   5.4759616e-22   9.1525968e-23   2.3893079e-22
   9.0361895e+03   5.4885847e-22   9.1738347e-23   2.3948804e-22
   9.0570270e+03   5.5012369e-22   9.1951213e-23   2.4004657e-22
   9.0779126e+03   5.5139183e-22   9.2164568e-23   2.4060636e-22
   9.0988463e+03   5.5266289e-22   9.2378411e-23   2.4116743e-22
   9.1198283e+03   5.5393688e-22   9.2592745e-23   2.4172979e-22
   9.1408587e+03   5.5521381e-22   9.2807570e-23   2.4229342e-22
   9.1619376e+03   5.5649368e-22   9.3022887e-23   2.4285834e-22
   9.1830651e+03   5.5777651e-22   9.3238699e-23   2.4342456e-22
   9.2042413e+03   5.5906230e-22   9.3455005e-23   2.4399206e-22
   9.2254664e+03   5.6035105e-22   9.3671807e-23   2.4456085e-22
   9.2467404e+03   5.6164277e-22   9.3889108e-23   2.4513095e-22
   9.2680634e+03   5.6293747e-22   9.4106904e-23   2.4570235e-22
   9.2894356e+03   5.6423515e-22   9.4325201e-23   2.4627504e-22
   9.3108571e+03   5.6553583e-22   9.4543999e-23   2.4684905e-22
   9.3323280e+03   5.6683951e-22   9.4763298e-23   2.4742437e-22
   9.3538485e+03   5.6814619e-22   9.4983100e-23   2.4800100e-22
   9.3754185e+03   5.6945589e-22   9.5203407e-23   2.4857894e-22
   9.3970383e+03   5.7076861e-22   9.5424219e-23   2.4915821e-22
   9.4187079e+03   5.7208435e-22   9.5645537e-23   2.4973880e-22
   9.4404276e+03   5.7340313e-22   9.5867362e-23   2.5032071e-22
   9.4621973e+03   5.7472495e-22   9.6089697e-23   2.5090395e-22
   9.4840172e+03   5.7604982e-22   9.6312541e-23   2.5148852e-22
   9.5058874e+03   5.7737775e-22   9.6535897e-23   2.5207443e-22
   9.5278080e+03   5.7870873e-22   9.6759765e-23   2.5266167e-22
   9.5497792e+03   5.8004279e-22   9.6984146e-23   2.5325026e-22
   9.5718011e+03   5.8137992e-22   9.7209043e-23   2.5384019e-22
   9.5938737e+03   5.8272013e-22   9.7434455e-23   2.5443147e-22
   9.6159973e+03   5.8406344e-22   9.7660385e-23   2.5502409e-22
   9.6381718e+03   5.8540984e-22   9.7886831e-23   2.5561807e-22
   9.6603975e+03   5.8675935e-22   9.8113798e-23   2.5621341e-22
